"Timestamp","Value"
2019-01-07 22:18:27,3
2019-01-08 06:18:27,3
2019-01-08 14:18:27,3
2019-01-08 22:18:27,3
2019-01-09 06:18:27,3
2019-01-09 14:18:27,3
2019-01-09 22:18:27,3
2019-01-10 06:18:27,3
2019-01-10 14:18:27,3
2019-01-10 22:18:27,3
2019-01-11 06:18:27,3
2019-01-11 14:18:27,3
2019-01-11 22:18:27,3
2019-01-12 06:18:27,3
2019-01-12 14:18:27,3
2019-01-12 22:18:27,3
2019-01-13 06:18:27,3
2019-01-13 14:18:27,3
2019-01-13 22:18:27,3
2019-01-14 06:18:27,3
2019-01-14 14:18:27,3
2019-01-14 22:18:27,3
2019-01-15 06:18:27,3
2019-01-15 14:18:27,3
2019-01-15 22:18:27,3
2019-01-16 06:18:27,3
2019-01-16 14:18:27,3
2019-01-16 22:18:27,3
2019-01-17 06:18:27,3
2019-01-17 14:18:27,3
2019-01-17 22:18:27,3
2019-01-18 06:18:27,3
2019-01-18 14:18:27,3
2019-01-18 22:18:27,3
2019-01-19 06:18:27,3
2019-01-19 14:18:27,3
2019-01-19 22:18:27,3
2019-01-20 06:18:27,3
2019-01-20 14:18:27,3
2019-01-20 22:18:27,3
2019-01-21 06:18:27,3
2019-01-21 14:18:27,3
2019-01-21 22:18:27,3
2019-01-22 06:18:27,3
2019-01-22 14:18:27,3
2019-01-22 22:18:27,3
2019-01-23 06:18:27,3
2019-01-23 14:18:27,3
2019-01-23 22:18:27,3
2019-01-24 06:18:27,3
2019-01-24 14:18:27,3
2019-01-24 22:18:27,3
2019-01-25 06:18:27,3
2019-01-25 14:18:27,3
2019-01-25 22:18:27,3
2019-01-26 06:18:27,3
2019-01-26 14:18:27,3
2019-01-26 22:18:27,3
2019-01-27 06:18:27,3
2019-01-27 14:18:27,3
2019-01-27 22:18:27,3
2019-01-28 06:18:27,3
2019-01-28 14:18:27,3
2019-01-28 22:18:27,3
2019-01-29 06:18:27,3
2019-01-29 14:18:27,3
2019-01-29 22:18:27,3
2019-01-30 06:18:27,3
2019-01-30 14:18:27,3
2019-01-30 22:18:27,3
2019-01-31 06:18:27,3
2019-01-31 14:18:27,3
2019-01-31 22:18:27,3
2019-02-01 06:18:27,3
2019-02-01 14:18:27,3
2019-02-01 22:18:27,3
2019-02-02 06:18:27,3
2019-02-02 14:18:27,3
2019-02-02 22:18:27,3
2019-02-03 06:18:27,3
2019-02-03 14:18:27,3
2019-02-03 22:18:27,3
2019-02-04 06:18:27,3
2019-02-04 14:18:27,3
2019-02-04 22:18:27,3
2019-02-05 06:18:27,3
2019-02-05 14:18:27,3
2019-02-05 22:18:27,3
2019-02-06 06:18:27,3
2019-02-06 14:18:27,3
2019-02-06 22:18:27,3
2019-02-07 06:18:27,3
2019-02-07 14:18:27,3
2019-02-07 22:18:27,3
2019-02-08 06:18:27,3
2019-02-08 14:18:27,3
2019-02-08 22:18:27,3
2019-02-09 06:18:27,3
2019-02-09 14:18:27,3
2019-02-09 22:18:27,3
2019-02-10 06:18:27,3
2019-02-10 14:18:27,3
2019-02-10 22:18:27,3
2019-02-11 06:18:27,3
2019-02-11 14:18:27,3
2019-02-11 22:18:27,3
2019-02-12 06:18:27,3
2019-02-12 14:18:27,3
2019-02-12 22:18:27,3
2019-02-13 06:18:27,3
2019-02-13 14:18:27,3
2019-02-13 22:18:27,3
2019-02-14 06:18:27,3
2019-02-14 14:18:27,3
2019-02-14 22:18:27,3
2019-02-15 06:18:27,3
2019-02-15 14:18:27,3
2019-02-15 22:18:27,3
2019-02-16 06:18:27,3
2019-02-16 14:18:27,3
2019-02-16 22:18:27,3
2019-02-17 06:18:27,3
2019-02-17 14:18:27,3
2019-02-17 22:18:27,3
2019-02-18 06:18:27,3
2019-02-18 14:18:27,3
2019-02-18 22:18:27,3
2019-02-19 06:18:27,3
2019-02-19 14:18:27,3
2019-02-19 22:18:27,3
2019-02-20 06:18:27,3
2019-02-20 14:18:27,3
2019-02-20 22:18:27,3
2019-02-21 06:18:27,3
2019-02-21 14:18:27,3
2019-02-21 22:18:27,3
2019-02-22 06:18:27,3
2019-02-22 14:18:27,3
2019-02-22 22:18:27,3
2019-02-23 06:18:27,3
2019-02-23 14:18:27,3
2019-02-23 22:18:27,3
2019-02-24 06:18:27,3
2019-02-24 14:18:27,3
2019-02-24 22:18:27,3
2019-02-25 06:18:27,3
2019-02-25 14:18:27,3
2019-02-25 22:18:27,3
2019-02-26 06:18:27,3
2019-02-26 14:18:27,3
2019-02-26 22:18:27,3
2019-02-27 06:18:27,3
2019-02-27 14:18:27,3
2019-02-27 22:18:27,3
2019-02-28 06:18:27,3
2019-02-28 14:18:27,3
2019-02-28 22:18:27,3
2019-03-01 06:18:27,3
2019-03-01 14:18:27,3
2019-03-01 22:18:27,3
2019-03-02 06:18:27,3
2019-03-02 14:18:27,3
2019-03-02 22:18:27,3
2019-03-03 06:18:27,3
2019-03-03 14:18:27,3
2019-03-03 22:18:27,3
2019-03-04 06:18:27,3
2019-03-04 14:18:27,3
2019-03-04 22:18:27,3
2019-03-05 06:18:27,3
2019-03-05 14:18:27,3
2019-03-05 22:18:27,3
2019-03-06 06:18:27,3
2019-03-06 14:18:27,3
2019-03-06 22:18:27,3
2019-03-07 06:18:27,3
2019-03-07 14:18:27,3
2019-03-07 22:18:27,3
2019-03-08 06:18:27,3
2019-03-08 14:18:27,3
2019-03-08 22:18:27,3
2019-03-09 06:18:27,3
2019-03-09 14:18:27,3
2019-03-09 22:18:27,3
2019-03-10 07:18:27,3
2019-03-10 15:18:27,3
2019-03-10 23:18:27,3
2019-03-11 07:18:27,3
2019-03-11 15:18:27,3
2019-03-11 23:18:27,3
2019-03-12 07:18:27,3
2019-03-12 15:18:27,3
2019-03-12 23:18:27,3
2019-03-13 07:18:27,3
2019-03-13 15:18:27,3
2019-03-13 23:18:27,3
2019-03-14 07:18:27,3
2019-03-14 15:18:27,3
2019-03-14 23:18:27,3
2019-03-15 07:18:27,3
2019-03-15 15:18:27,3
2019-03-15 23:18:27,3
2019-03-16 07:18:27,3
2019-03-16 15:18:27,3
2019-03-16 23:18:27,3
2019-03-17 07:18:27,3
2019-03-17 15:18:27,3
2019-03-17 23:18:27,3
2019-03-18 07:18:27,3
2019-03-18 15:18:27,3
2019-03-18 23:18:27,3
2019-03-19 07:18:27,3
2019-03-19 15:18:27,3
2019-03-19 23:18:27,3
2019-03-20 07:18:27,3
2019-03-20 15:18:27,3
2019-03-20 23:18:27,3
2019-03-21 07:18:27,3
2019-03-21 15:18:27,3
2019-03-21 23:18:27,3
2019-03-22 07:18:27,3
2019-03-22 15:18:27,3
2019-03-22 23:18:27,3
2019-03-23 07:18:27,3
2019-03-23 15:18:27,3
2019-03-23 23:18:27,3
2019-03-24 07:18:27,3
2019-03-24 15:18:27,3
2019-03-24 23:18:27,3
2019-03-25 07:18:27,3
2019-03-25 15:18:27,3
2019-03-25 23:18:27,3
2019-03-26 07:18:27,3
2019-03-26 15:18:27,3
2019-03-26 23:18:27,3
2019-03-27 07:18:27,3
2019-03-27 15:18:27,3
2019-03-27 23:18:27,3
2019-03-28 07:18:27,3
2019-03-28 15:18:27,3
2019-03-28 23:18:27,3
2019-03-29 07:18:27,3
2019-03-29 15:18:27,3
2019-03-29 23:18:27,3
2019-03-30 07:18:27,3
2019-03-30 15:18:27,3
2019-03-30 23:18:27,3
2019-03-31 07:18:27,3
2019-03-31 15:18:27,3
2019-03-31 23:18:27,3
2019-04-01 07:18:27,3
2019-04-01 15:18:27,3
2019-04-01 23:18:27,3
2019-04-02 07:18:27,3
2019-04-02 15:18:27,3
2019-04-02 23:18:27,3
2019-04-03 07:18:27,3
2019-04-03 15:18:27,3
2019-04-03 23:18:27,3
2019-04-04 07:18:27,3
2019-04-04 15:18:27,3
2019-04-04 23:18:27,3
2019-04-05 07:18:27,3
2019-04-05 15:18:27,3
2019-04-05 23:18:27,3
2019-04-06 07:18:27,3
2019-04-06 15:18:27,3
2019-04-06 23:18:27,3
2019-04-07 07:18:27,3
2019-04-07 15:18:27,3
2019-04-07 23:18:27,3
2019-04-08 07:18:27,3
2019-04-08 15:18:27,3
2019-04-08 23:18:27,3
2019-04-09 07:18:27,3
2019-04-09 15:18:27,3
2019-04-09 23:18:27,3
2019-04-10 07:18:27,3
2019-04-10 15:18:27,3
2019-04-10 23:18:27,3
2019-04-11 07:18:27,3
2019-04-11 15:18:27,3
2019-04-11 23:18:27,3
2019-04-12 07:18:27,3
2019-04-12 15:18:27,3
2019-04-12 23:18:27,3
2019-04-13 07:18:27,3
2019-04-13 15:18:27,3
2019-04-13 23:18:27,3
2019-04-14 07:18:27,3
2019-04-14 15:18:27,3
2019-04-14 23:18:27,3
2019-04-15 07:18:27,3
2019-04-15 15:18:27,3
2019-04-15 23:18:27,3
2019-04-16 07:18:27,3
2019-04-16 15:18:27,3
2019-04-16 23:18:27,3
2019-04-17 07:18:27,3
2019-04-17 15:18:27,3
2019-04-17 23:18:27,3
2019-04-18 07:18:27,3
2019-04-18 15:18:27,3
2019-04-18 23:18:27,3
2019-04-19 07:18:27,3
2019-04-19 15:18:27,3
2019-04-19 23:18:27,3
2019-04-20 07:18:27,3
2019-04-20 15:18:27,3
2019-04-20 23:18:27,3
2019-04-21 07:18:27,3
2019-04-21 15:18:27,3
2019-04-21 23:18:27,3
2019-04-22 07:18:27,3
2019-04-22 15:18:27,3
2019-04-22 23:18:27,3
2019-04-23 07:18:27,3
2019-04-23 15:18:27,3
2019-04-23 23:18:27,3
2019-04-24 07:18:27,3
2019-04-24 15:18:27,3
2019-04-24 23:18:27,3
2019-04-25 07:18:27,3
2019-04-25 15:18:27,3
2019-04-25 23:18:27,3
2019-04-26 07:18:27,3
2019-04-26 15:18:27,3
2019-04-26 23:18:27,3
2019-04-27 07:18:27,3
2019-04-27 15:18:27,3
2019-04-27 23:18:27,3
2019-04-28 07:18:27,3
2019-04-28 15:18:27,3
2019-04-28 23:18:27,3
2019-04-29 07:18:27,3
2019-04-29 15:18:27,3
2019-04-29 23:18:27,3
2019-04-30 07:18:27,3
2019-04-30 15:18:27,3
2019-04-30 23:18:27,3
2019-05-01 07:18:27,3
2019-05-01 15:18:27,3
2019-05-01 23:18:27,3
2019-05-02 07:18:27,3
2019-05-02 15:18:27,3
2019-05-02 23:18:27,3
2019-05-03 07:18:27,3
2019-05-03 15:18:27,3
2019-05-03 23:18:27,3
2019-05-04 07:18:27,3
2019-05-04 15:18:27,3
2019-05-04 23:18:27,3
2019-05-05 07:18:27,3
2019-05-05 15:18:27,3
2019-05-05 23:18:27,3
2019-05-06 07:18:27,3
2019-05-06 15:18:27,3
2019-05-06 23:18:27,3
2019-05-07 07:18:27,3
2019-05-07 15:18:27,3
2019-05-07 23:18:27,3
2019-05-08 07:18:27,3
2019-05-08 15:18:27,3
2019-05-08 23:18:27,3
2019-05-09 07:18:27,3
2019-05-09 15:18:27,3
2019-05-09 23:18:27,3
2019-05-10 07:18:27,3
2019-05-10 15:18:27,3
2019-05-10 23:18:27,3
2019-05-11 07:18:27,3
2019-05-11 15:18:27,3
2019-05-11 23:18:27,3
2019-05-12 07:18:27,3
2019-05-12 15:18:27,3
2019-05-12 23:18:27,3
2019-05-13 07:18:27,3
2019-05-13 15:18:27,3
2019-05-13 23:18:27,3
2019-05-14 07:18:27,3
2019-05-14 15:18:27,3
2019-05-14 23:18:27,3
2019-05-15 07:18:27,3
2019-05-15 15:18:27,3
2019-05-15 23:18:27,3
2019-05-16 07:18:27,3
2019-05-16 15:18:27,3
2019-05-16 23:18:27,3
2019-05-17 07:18:27,3
2019-05-17 15:18:27,3
2019-05-17 23:18:27,3
2019-05-18 07:18:27,3
2019-05-18 15:18:27,3
2019-05-18 23:18:27,3
2019-05-19 07:18:27,3
2019-05-19 15:18:27,3
2019-05-19 23:18:27,3
2019-05-20 07:18:27,3
2019-05-20 15:18:27,3
2019-05-20 23:18:27,3
2019-05-21 07:18:27,3
2019-05-21 15:18:27,3
2019-05-21 23:18:27,3
2019-05-22 07:18:27,3
2019-05-22 15:18:27,3
2019-05-22 23:18:27,3
2019-05-23 07:18:27,3
2019-05-23 15:18:27,3
2019-05-23 23:18:27,3
2019-05-24 07:18:27,3
2019-05-24 15:18:27,3
2019-05-24 23:18:27,3
2019-05-25 07:18:27,3
2019-05-25 15:18:27,3
2019-05-25 23:18:27,3
2019-05-26 07:18:27,3
2019-05-26 15:18:27,3
2019-05-26 23:18:27,3
2019-05-27 07:18:27,3
2019-05-27 15:18:27,3
2019-05-27 23:18:27,3
2019-05-28 07:18:27,3
2019-05-28 15:18:27,3
2019-05-28 23:18:27,3
2019-05-29 07:18:27,3
2019-05-29 15:18:27,3
2019-05-29 23:18:27,3
2019-05-30 07:18:27,3
2019-05-30 15:18:27,3
2019-05-30 23:18:27,3
2019-05-31 07:18:27,3
2019-05-31 15:18:27,3
2019-05-31 23:18:27,3
2019-06-01 07:18:27,3
2019-06-01 15:18:27,3
2019-06-01 23:18:27,3
2019-06-02 07:18:27,3
2019-06-02 15:18:27,3
2019-06-02 23:18:27,3
2019-06-03 07:18:27,3
2019-06-03 15:18:27,3
2019-06-03 23:18:27,3
2019-06-04 07:18:27,3
2019-06-04 15:18:27,3
2019-06-04 23:18:27,3
2019-06-05 07:18:27,3
2019-06-05 15:18:27,3
2019-06-05 23:18:27,3
2019-06-06 07:18:27,3
2019-06-06 15:18:27,3
2019-06-06 23:18:27,3
2019-06-07 07:18:27,3
2019-06-07 15:18:27,3
2019-06-07 23:18:27,3
2019-06-08 07:18:27,3
2019-06-08 15:18:27,3
2019-06-08 23:18:27,3
2019-06-09 07:18:27,3
2019-06-09 15:18:27,3
2019-06-09 23:18:27,3
2019-06-10 07:18:27,3
2019-06-10 15:18:27,3
2019-06-10 23:18:27,3
2019-06-11 07:18:27,3
2019-06-11 15:18:27,3
2019-06-11 23:18:27,3
2019-06-12 07:18:27,3
2019-06-12 15:18:27,3
2019-06-12 23:18:27,3
2019-06-13 07:18:27,3
2019-06-13 15:18:27,3
2019-06-13 23:18:27,3
2019-06-14 07:18:27,3
2019-06-14 15:18:27,3
2019-06-14 23:18:27,3
2019-06-15 07:18:27,3
2019-06-15 15:18:27,3
2019-06-15 23:18:27,3
2019-06-16 06:06:27,3
2019-06-16 06:08:27,2
2019-06-16 14:08:27,2
2019-06-16 22:08:27,2
2019-06-17 06:08:27,2
2019-06-17 14:08:27,2
2019-06-17 22:08:27,2
2019-06-18 06:08:27,2
2019-06-18 14:08:27,2
2019-06-18 22:08:27,2
2019-06-19 06:08:27,2
2019-06-19 14:08:27,2
2019-06-19 22:08:27,2
2019-06-20 06:08:27,2
2019-06-20 14:08:27,2
2019-06-20 22:08:27,2
2019-06-21 06:08:27,2
2019-06-21 14:08:27,2
2019-06-21 22:08:27,2
2019-06-22 06:08:27,2
2019-06-22 14:08:27,2
2019-06-22 22:08:27,2
2019-06-23 06:08:27,2
2019-06-23 14:08:27,2
2019-06-23 22:08:27,2
2019-06-24 06:08:27,2
2019-06-24 14:08:27,2
2019-06-24 22:08:27,2
2019-06-25 06:08:27,2
2019-06-25 14:08:27,2
2019-06-25 22:08:27,2
2019-06-26 06:08:27,2
2019-06-26 13:02:27,2
2019-06-26 21:02:27,2
2019-06-27 05:02:27,2
2019-06-27 13:02:27,2
2019-06-27 21:02:27,2
2019-06-28 05:02:27,2
2019-06-28 13:02:27,2
2019-06-28 21:02:27,2
2019-06-29 05:02:27,2
2019-06-29 13:02:27,2
2019-06-29 21:02:27,2
2019-06-30 05:02:27,2
2019-06-30 13:02:27,2
2019-06-30 21:02:27,2
2019-07-01 05:02:27,2
2019-07-01 13:02:27,2
2019-07-01 21:02:27,2
2019-07-02 05:02:27,2
2019-07-02 13:02:27,2
2019-07-02 21:02:27,2
2019-07-03 05:02:27,2
2019-07-03 13:02:27,2
2019-07-03 21:02:27,2
2019-07-04 05:02:27,2
2019-07-04 13:02:27,2
2019-07-04 21:02:27,2
2019-07-05 05:02:27,2
2019-07-05 13:02:27,2
2019-07-05 21:02:27,2
2019-07-06 05:02:27,2
2019-07-06 13:02:27,2
2019-07-06 21:02:27,2
2019-07-07 05:02:27,2
2019-07-07 13:02:27,2
2019-07-07 21:02:27,2
2019-07-08 05:02:27,2
2019-07-08 13:02:27,2
2019-07-08 21:02:27,2
2019-07-09 05:02:27,2
2019-07-09 13:02:27,2
2019-07-09 21:02:27,2
2019-07-10 05:02:27,2
2019-07-10 13:02:27,2
2019-07-10 21:02:27,2
2019-07-11 05:02:27,2
2019-07-11 13:02:27,2
2019-07-11 21:02:27,2
2019-07-12 05:02:27,2
2019-07-12 13:02:27,2
2019-07-12 21:02:27,2
2019-07-13 05:02:27,2
2019-07-13 13:02:27,2
2019-07-13 21:02:27,2
2019-07-14 05:02:27,2
2019-07-14 13:02:27,2
2019-07-14 21:02:27,2
2019-07-15 05:02:27,2
2019-07-15 13:02:27,2
2019-07-15 21:02:27,2
2019-07-16 05:02:27,2
2019-07-16 13:02:27,2
2019-07-16 21:02:27,2
2019-07-17 05:02:27,2
2019-07-17 13:02:27,2
2019-07-17 21:02:27,2
2019-07-18 05:02:27,2
2019-07-18 13:02:27,2
2019-07-18 21:02:27,2
2019-07-19 05:02:27,2
2019-07-19 13:02:27,2
2019-07-19 21:02:27,2
2019-07-20 05:02:27,2
2019-07-20 13:02:27,2
2019-07-20 21:02:27,2
2019-07-21 05:02:27,2
2019-07-21 10:10:27,2
2019-07-21 10:12:27,1
2019-07-21 18:12:27,1
2019-07-22 02:12:27,1
2019-07-22 10:12:27,1
2019-07-22 18:12:27,1
2019-07-23 02:12:27,1
2019-07-23 10:12:27,1
2019-07-23 18:12:27,1
2019-07-24 02:12:27,1
2019-07-24 10:12:27,1
2019-07-24 18:12:27,1
2019-07-25 02:12:27,1
2019-07-25 10:12:27,1
2019-07-25 18:12:27,1
2019-07-26 02:12:27,1
2019-07-26 10:12:27,1
2019-07-26 18:12:27,1
2019-07-27 02:12:27,1
2019-07-27 10:12:27,1
2019-07-27 18:12:27,1
2019-07-28 02:12:27,1
2019-07-28 10:12:27,1
2019-07-28 18:12:27,1
2019-07-29 02:12:27,1
2019-07-29 10:12:27,1
2019-07-29 11:24:30,1
2019-07-29 14:20:27,1
2019-07-29 22:20:27,1
2019-07-30 06:20:27,1
2019-07-30 09:58:27,1
2019-07-30 10:10:27,1
2019-07-30 11:26:27,1
2019-07-30 19:26:27,1
2019-07-31 03:26:27,1
2019-07-31 11:26:27,1
2019-07-31 19:26:27,1
2019-08-01 03:26:27,1
2019-08-01 11:26:27,1
2019-08-01 19:26:27,1
2019-08-02 03:26:27,1
2019-08-02 11:26:27,1
2019-08-02 19:26:27,1
2019-08-03 03:26:27,1
2019-08-03 11:26:27,1
2019-08-03 19:26:27,1
2019-08-04 03:26:27,1
2019-08-04 11:26:27,1
2019-08-04 19:26:27,1
2019-08-05 03:26:27,1
2019-08-05 11:26:27,1
2019-08-05 19:26:27,1
2019-08-06 03:26:27,1
2019-08-06 11:26:27,1
2019-08-06 19:26:27,1
2019-08-07 03:26:27,1
2019-08-07 11:26:27,1
2019-08-07 19:26:27,1
2019-08-08 03:26:27,1
2019-08-08 11:26:27,1
2019-08-08 19:26:27,1
2019-08-09 03:26:27,1
2019-08-09 11:26:27,1
2019-08-09 19:26:27,1
2019-08-10 03:26:27,1
2019-08-10 11:26:27,1
2019-08-10 19:26:27,1
2019-08-11 03:26:27,1
2019-08-11 09:10:27,1
2019-08-11 09:12:27,0
2019-08-11 17:12:27,0
2019-08-12 01:12:27,0
2019-08-12 09:12:27,0
2019-08-12 17:12:27,0
2019-08-13 01:12:27,0
2019-08-13 09:12:27,0
2019-08-13 17:12:27,0
2019-08-14 01:12:27,0
2019-08-14 09:12:27,0
2019-08-14 17:12:27,0
2019-08-15 01:12:27,0
2019-08-15 09:12:27,0
2019-08-15 17:12:27,0
2019-08-16 01:12:27,0
2019-08-16 09:12:27,0
2019-08-16 17:12:27,0
2019-08-17 01:12:27,0
2019-08-17 09:12:27,0
2019-08-17 17:12:27,0
2019-08-18 01:12:27,0
2019-08-18 09:12:27,0
2019-08-18 17:12:27,0
2019-08-19 01:12:27,0
2019-08-19 09:12:27,0
2019-08-19 17:12:27,0
2019-08-20 01:12:27,0
2019-08-20 09:12:27,0
2019-08-20 17:12:27,0
2019-08-21 01:12:27,0
2019-08-21 09:12:27,0
2019-08-21 17:12:27,0
2019-08-22 01:12:27,0
2019-08-22 09:12:27,0
2019-08-22 17:12:27,0
2019-08-23 01:12:27,0
2019-08-23 09:12:27,0
2019-08-23 17:12:27,0
2019-08-24 01:12:27,0
2019-08-24 09:12:27,0
2019-08-24 17:12:27,0
2019-08-25 01:12:27,0
2019-08-25 09:12:27,0
2019-08-25 17:12:27,0
2019-08-26 01:12:27,0
2019-08-26 09:12:27,0
2019-08-26 17:12:27,0
2019-08-27 01:12:27,0
2019-08-27 09:12:27,0
2019-08-27 17:12:27,0
2019-08-28 01:12:27,0
2019-08-28 09:12:27,0
2019-08-28 17:12:27,0
2019-08-29 01:12:27,0
2019-08-29 09:12:27,0
2019-08-29 17:12:27,0
2019-08-30 01:12:27,0
2019-08-30 09:12:27,0
2019-08-30 17:12:27,0
2019-08-31 01:12:27,0
2019-08-31 09:12:27,0
2019-08-31 17:12:27,0
2019-09-01 01:12:27,0
2019-09-01 09:12:27,0
2019-09-01 17:12:27,0
2019-09-02 01:12:27,0
2019-09-02 09:12:27,0
2019-09-02 17:12:27,0
2019-09-03 01:12:27,0
2019-09-03 09:12:27,0
2019-09-03 17:12:27,0
2019-09-04 01:12:27,0
2019-09-04 09:12:27,0
2019-09-04 17:12:27,0
2019-09-05 01:12:27,0
2019-09-05 09:12:27,0
2019-09-05 17:12:27,0
2019-09-06 01:12:27,0
2019-09-06 09:12:27,0
2019-09-06 17:12:27,0
2019-09-07 01:12:27,0
2019-09-07 09:12:27,0
2019-09-07 17:12:27,0
2019-09-08 01:12:27,0
2019-09-08 09:12:27,0
2019-09-08 17:12:27,0
2019-09-09 01:12:27,0
2019-09-09 09:12:27,0
2019-09-09 17:12:27,0
2019-09-10 01:12:27,0
2019-09-10 09:12:27,0
2019-09-10 17:12:27,0
2019-09-11 01:12:27,0
2019-09-11 09:12:27,0
2019-09-11 17:12:27,0
2019-09-12 01:12:27,0
2019-09-12 09:12:27,0
